0.6554175    ,0.4956236   ,3.004227 ,7533394
0.6554175    ,0.4956236   ,3.004227 ,7533394
0.6541611    ,0.4753026   ,3.005276 ,7533426
0.6511611    ,0.476019    ,3.003689 ,7533462
0.6421623    ,0.4743399   ,2.996945 ,7533494
0.6291539    ,0.4957664   ,2.994075 ,7533526
0.6227855    ,0.498839    ,2.992423 ,7533562
0.618384     ,0.4903309   ,2.994703 ,7533594
0.6082175    ,0.4962231   ,2.996788 ,7533626
0.6045471    ,0.4991427   ,2.997282 ,7533662
0.5961169    ,0.5005723   ,3.002807 ,7533694
0.5873902    ,0.4996331   ,3.005021 ,7533726
0.579242     ,0.5014642   ,3.012751 ,7533762
0.571149     ,0.503159    ,3.019225 ,7533794
0.5667533    ,0.5027556   ,3.021409 ,7533826
0.5567622    ,0.4871404   ,3.030112 ,7533862
0.5491333    ,0.4964109   ,3.033231 ,7533894
0.546805     ,0.4971096   ,3.033855 ,7533926
0.5451442    ,0.4980479   ,3.035491 ,7533962
0.5441211    ,0.4980233   ,3.036197 ,7533994
0.5442766    ,0.4944327   ,3.032971 ,7534026
0.5442924    ,0.4930899   ,3.032308 ,7534062
0.5454623    ,0.4912552   ,3.032341 ,7534094
0.5481437    ,0.4889818   ,3.034261 ,7534126
0.5519812    ,0.4908267   ,3.03456  ,7534162
0.5532626    ,0.4915397   ,3.035731 ,7534194
0.5617332    ,0.4931566   ,3.03831  ,7534226
0.5665135    ,0.4961599   ,3.041378 ,7534262
0.57225      ,0.4978021   ,3.045348 ,7534294
0.57643      ,0.4985153   ,3.053553 ,7534326
0.5806252    ,0.4988987   ,3.05629  ,7534362
0.5857408    ,0.4996811   ,3.059783 ,7534394
0.5863833    ,0.4991606   ,3.059798 ,7534430
0.5888576    ,0.4978082   ,3.061425 ,7534462
0.590013     ,0.4973826   ,3.064364 ,7534494
0.593464     ,0.4942136   ,3.068383 ,7534530
0.594229     ,0.4950092   ,3.072459 ,7534562
0.5981826    ,0.4932585   ,3.077334 ,7534594
0.599443     ,0.4943354   ,3.081301 ,7534630
0.6074234    ,0.4948806   ,3.087855 ,7534662
0.6108055    ,0.4968057   ,3.091088 ,7534694
0.6135659    ,0.4983979   ,3.09527  ,7534730
0.6184759    ,0.4984266   ,3.100767 ,7534762
0.6312369    ,0.4981032   ,3.109621 ,7534794
0.6398657    ,0.4960206   ,3.116023 ,7534830
0.646448     ,0.4964685   ,3.120682 ,7534862
0.6576494    ,0.4961542   ,3.133651 ,7534894
0.6649054    ,0.4954831   ,3.137225 ,7534930
0.6771719    ,0.4947189   ,3.146567 ,7534962
0.6820242    ,0.4925738   ,3.148163 ,7534994
0.6915288    ,0.4953493   ,3.154522 ,7535030
0.6966602    ,0.493001    ,3.157017 ,7535062
0.6981758    ,0.4910834   ,3.159094 ,7535094
0.699784     ,0.4909497   ,3.160731 ,7535130
0.6984183    ,0.488507    ,3.166106 ,7535162
0.6977345    ,0.4879693   ,3.167677 ,7535194
0.693703     ,0.4872762   ,3.171207 ,7535230
0.6904038    ,0.4866464   ,3.172444 ,7535262
0.6740493    ,0.4853302   ,3.184839 ,7535294
0.6536766    ,0.4785689   ,3.201665 ,7535330
0.6463524    ,0.4695213   ,3.201353 ,7535362
0.632946     ,0.468792    ,3.204071 ,7535394
0.6080892    ,0.4633136   ,3.19997  ,7535430
0.5872799    ,0.4579189   ,3.206087 ,7535462
0.5701902    ,0.4595455   ,3.207417 ,7535494
0.5432324    ,0.4536155   ,3.207721 ,7535530
0.5190244    ,0.4463016   ,3.204829 ,7535562
0.5087727    ,0.4449902   ,3.206904 ,7535594
0.493464     ,0.4489463   ,3.209505 ,7535630
0.4632753    ,0.4436617   ,3.213801 ,7535662
0.4542063    ,0.4421787   ,3.215699 ,7535698
0.4405465    ,0.4382557   ,3.218275 ,7535730
0.4298679    ,0.4382399   ,3.222392 ,7535762
0.4203453    ,0.4404874   ,3.226691 ,7535798
0.4121071    ,0.4399546   ,3.227643 ,7535830
0.4066243    ,0.4400436   ,3.229393 ,7535862
0.3999223    ,0.4038586   ,3.23712  ,7535898
0.3974553    ,0.4019707   ,3.238381 ,7535930
0.3948898    ,0.4004886   ,3.23777  ,7535962
0.389973     ,0.3967435   ,3.236987 ,7535998
0.3859564    ,0.3972513   ,3.237444 ,7536030
0.3810175    ,0.3895128   ,3.239504 ,7536062
0.3777672    ,0.3913952   ,3.239547 ,7536098
0.3739492    ,0.3850392   ,3.238409 ,7536130
0.3639081    ,0.3792765   ,3.241059 ,7536162
0.3592692    ,0.3720221   ,3.240558 ,7536198
0.3577598    ,0.3718244   ,3.242017 ,7536230
0.352015     ,0.3713515   ,3.243202 ,7536262
0.3402197    ,0.3814006   ,3.243757 ,7536298
0.3344223    ,0.3797446   ,3.24618  ,7536330
0.3120804    ,0.4165481   ,3.253267 ,7536398
0.3038386    ,0.4128115   ,3.254235 ,7536430
0.3004864    ,0.4094764   ,3.256526 ,7536462
0.2958887    ,0.4083177   ,3.255531 ,7536498
0.2872454    ,0.4217589   ,3.251027 ,7536530
0.285122     ,0.4071702   ,3.25146  ,7536562
0.2819072    ,0.4055675   ,3.249891 ,7536598
0.2740115    ,0.4075458   ,3.244904 ,7536630
0.263812     ,0.4125605   ,3.240257 ,7536662
0.259385     ,0.408128    ,3.234976 ,7536698
0.2518504    ,0.3974468   ,3.222307 ,7536730
0.2386315    ,0.4101122   ,3.215105 ,7536762
0.2253817    ,0.4361364   ,3.195494 ,7536798
0.2196213    ,0.4013006   ,3.189828 ,7536830
0.2060201    ,0.3880392   ,3.174323 ,7536862
0.1865806    ,0.4464282   ,3.155066 ,7536898
0.1822008    ,0.4419888   ,3.151592 ,7536930
0.1590211    ,0.3923995   ,3.119999 ,7536998
0.1509848    ,0.4022376   ,3.115175 ,7537030
0.1288631    ,0.4323695   ,3.102513 ,7537066
0.1193505    ,0.4220598   ,3.096557 ,7537098
0.09870404   ,0.4109744   ,3.089914 ,7537130
0.08560821   ,0.4048074   ,3.086619 ,7537166
0.0766278    ,0.3949724   ,3.086607 ,7537198
0.05581395   ,0.3899351   ,3.08502  ,7537230
0.05045638   ,0.3883753   ,3.084506 ,7537266
0.0417942    ,0.388078    ,3.088051 ,7537298
0.008207965  ,0.3939813   ,3.089156 ,7537330
-0.0001351573,0.3967384   ,3.099227 ,7537366
-0.01228125  ,0.3963104   ,3.112213 ,7537398
-0.01990378  ,0.3985826   ,3.120098 ,7537430
-0.03385445  ,0.4496365   ,3.140718 ,7537466
-0.03518909  ,0.448216    ,3.135042 ,7537498
-0.04226717  ,0.4474248   ,3.133963 ,7537530
-0.05321629  ,0.4457039   ,3.137394 ,7537566
-0.05288152  ,0.446056    ,3.134908 ,7537598
-0.0846075   ,0.3939013   ,3.131435 ,7537630
-0.08137541  ,0.4594317   ,3.153038 ,7537666
-0.07369003  ,0.4093604   ,3.149612 ,7537698
-0.08508746  ,0.4638477   ,3.158666 ,7537730
-0.08525734  ,0.4640797   ,3.158825 ,7537766
-0.1020361   ,0.4704277   ,3.209619 ,7537798
-0.1101092   ,0.4765712   ,3.209713 ,7537830
-0.1201035   ,0.4781799   ,3.208716 ,7537866
-0.1350203   ,0.4790821   ,3.205599 ,7537898
-0.161482    ,0.4105762   ,3.199848 ,7537930
-0.07937777  ,0.5170257   ,3.241453 ,7537966
-0.06902493  ,0.4386949   ,3.225913 ,7537998
-0.09020599  ,0.435964    ,3.219342 ,7538030
-0.1013369   ,0.4333508   ,3.206419 ,7538066
-0.1221436   ,0.4090137   ,3.185012 ,7538098
-0.1279185   ,0.4189977   ,3.177985 ,7538134
-0.1365267   ,0.4221448   ,3.164877 ,7538166
-0.1485336   ,0.500096    ,3.160788 ,7538198
-0.1737734   ,0.4380465   ,3.12849  ,7538234
-0.1952894   ,0.4918635   ,3.115311 ,7538266
-0.1999552   ,0.4265852   ,3.097368 ,7538298
-0.2162321   ,0.4825582   ,3.086454 ,7538334
-0.2408825   ,0.4234327   ,3.063407 ,7538366
-0.2413886   ,0.4537526   ,3.064375 ,7538398
-0.262864    ,0.4568017   ,3.048914 ,7538434
-0.2708517   ,0.4547824   ,3.044013 ,7538466
-0.2836426   ,0.4551382   ,3.039475 ,7538498
-0.2980566   ,0.4551257   ,3.034067 ,7538534
-0.3080679   ,0.4496458   ,3.027442 ,7538566
-0.328278    ,0.4450687   ,3.025532 ,7538598
-0.3377299   ,0.4413294   ,3.022787 ,7538634
-0.3652207   ,0.4329566   ,3.016232 ,7538698
-0.2939153   ,0.4316611   ,2.95604  ,7538734
-0.3087406   ,0.4313553   ,2.950271 ,7538766
-0.325352    ,0.4317761   ,2.94797  ,7538798
-0.3564456   ,0.4329305   ,2.939903 ,7538834
-0.3787993   ,0.4355355   ,2.931336 ,7538866
-0.4093388   ,0.4318067   ,2.923688 ,7538898
-0.4377633   ,0.4281327   ,2.913771 ,7538934
-0.465994    ,0.4297622   ,2.905101 ,7538966
-0.4993641   ,0.4247109   ,2.894445 ,7538998
-0.5230378   ,0.4257349   ,2.884844 ,7539034
-0.5379583   ,0.4249896   ,2.88695  ,7539066
-0.5839754   ,0.4175794   ,2.884016 ,7539098
-0.5920102   ,0.4162339   ,2.8837   ,7539134
-0.6332933   ,0.4135558   ,2.877271 ,7539166
-0.6451818   ,0.413428    ,2.869432 ,7539198
-0.663172    ,0.4146247   ,2.863308 ,7539234
-0.6847978   ,0.4124527   ,2.857817 ,7539266
-0.7051429   ,0.4186128   ,2.853601 ,7539298
-0.7212574   ,0.4176345   ,2.844703 ,7539334
-0.7451591   ,0.4209213   ,2.826823 ,7539366
-0.7538459   ,0.4170128   ,2.819669 ,7539402
-0.7706428   ,0.4156878   ,2.806238 ,7539434
-0.7810066   ,0.4093149   ,2.797499 ,7539466
-0.7874376   ,0.4029838   ,2.789085 ,7539502
-0.8019456   ,0.4032463   ,2.780171 ,7539534
-0.8139358   ,0.4064136   ,2.770011 ,7539566
-0.8382086   ,0.4208735   ,2.748479 ,7539602
-0.8469186   ,0.4266546   ,2.750092 ,7539634
-0.8600042   ,0.4322613   ,2.74331  ,7539666
-0.8724848   ,0.4392777   ,2.737031 ,7539702
-0.8917089   ,0.4358133   ,2.731303 ,7539734
-0.9039978   ,0.4354032   ,2.729364 ,7539766
-0.9263407   ,0.4346065   ,2.731234 ,7539802
-0.93061     ,0.4374696   ,2.731457 ,7539834
-0.9527674   ,0.4329726   ,2.737662 ,7539866
-0.9539903   ,0.4333438   ,2.737134 ,7539902
-0.9564426   ,0.4345801   ,2.739119 ,7539934
-0.9583932   ,0.435524    ,2.739958 ,7539966
-0.9759058   ,0.4441195   ,2.806812 ,7540002
-0.9749916   ,0.4440295   ,2.805839 ,7540034
-0.9747378   ,0.4438144   ,2.804881 ,7540066
-0.975521    ,0.4452432   ,2.804156 ,7540102
-0.9702201   ,0.4471433   ,2.804238 ,7540134
-0.9696013   ,0.4472305   ,2.803588 ,7540166
-0.9697348   ,0.4491289   ,2.803665 ,7540202
-0.9687052   ,0.4497506   ,2.803475 ,7540234
-0.9705696   ,0.4499995   ,2.802598 ,7540266
-0.9729225   ,0.4518614   ,2.805326 ,7540302
-0.9730367   ,0.4547024   ,2.819964 ,7540334
-0.8899866   ,0.4164124   ,2.861609 ,7540366
-0.8915178   ,0.4149714   ,2.857357 ,7540402
-0.8908963   ,0.4068182   ,2.850015 ,7540434
-0.8793287   ,0.3615456   ,2.829046 ,7540466
-0.8808007   ,0.3562627   ,2.810298 ,7540502
-0.8622857   ,0.3537477   ,2.791022 ,7540534
-0.8497005   ,0.4289733   ,2.772855 ,7540566
-0.8492523   ,0.4210358   ,2.76506  ,7540602
-0.8475509   ,0.4192162   ,2.72443  ,7540634
-0.8447817   ,0.4097522   ,2.715298 ,7540670
-0.8365049   ,0.3905323   ,2.68999  ,7540702
-0.8343284   ,0.3813255   ,2.672616 ,7540734
-0.8309005   ,0.3645431   ,2.654461 ,7540770
-0.8363956   ,0.3526941   ,2.649332 ,7540802
-0.8298029   ,0.3421085   ,2.629007 ,7540834
-0.8253492   ,0.3348414   ,2.617766 ,7540870
-0.8212459   ,0.3256327   ,2.60712  ,7540902
-0.8189772   ,0.3169747   ,2.602712 ,7540934
-0.8159792   ,0.3107725   ,2.59565  ,7540970
-0.8119221   ,0.3001153   ,2.590071 ,7541002
-0.8079149   ,0.2898654   ,2.585638 ,7541034
-0.807348    ,0.2854799   ,2.583966 ,7541070
-0.8072651   ,0.2738442   ,2.584477 ,7541102
-0.804435    ,0.2607406   ,2.584567 ,7541134
-0.8018579   ,0.254301    ,2.585023 ,7541170
-0.798753    ,0.2433748   ,2.585074 ,7541202
-0.7978472   ,0.2353664   ,2.584183 ,7541234
-0.7973289   ,0.2237019   ,2.585084 ,7541270
-0.7975644   ,0.2159347   ,2.583851 ,7541302
-0.7983402   ,0.2083192   ,2.57876  ,7541334
-0.8012399   ,0.1952811   ,2.577643 ,7541370
-0.8036687   ,0.1834742   ,2.573506 ,7541402
-0.8052182   ,0.1689815   ,2.566867 ,7541434
-0.8092579   ,0.1514202   ,2.567787 ,7541470
-0.8145398   ,0.1343208   ,2.56268  ,7541502
-0.8166606   ,0.122319    ,2.561556 ,7541534
-0.821651    ,0.105691    ,2.556921 ,7541570
-0.8232356   ,0.09718044  ,2.555593 ,7541602
-0.824872    ,0.07410842  ,2.552253 ,7541634
-0.8279296   ,0.06279121  ,2.551723 ,7541670
-0.8290062   ,0.04695036  ,2.549071 ,7541702
-0.8291994   ,0.03628238  ,2.548481 ,7541734
-0.8300135   ,0.0218401   ,2.546269 ,7541770
-0.8303689   ,0.01326388  ,2.544812 ,7541802
-0.8306667   ,0.0001392215,2.547678 ,7541838
-0.8289444   ,-0.009036466,2.54876  ,7541870
-0.8251073   ,-0.03290157 ,2.548481 ,7541902
-0.825796    ,-0.03726786 ,2.547285 ,7541938
-0.8267334   ,-0.05194426 ,2.543734 ,7541970
-0.8272358   ,-0.05807789 ,2.542658 ,7542002
-0.8251874   ,-0.07859695 ,2.546992 ,7542038
-0.8230288   ,-0.08895774 ,2.544279 ,7542070
-0.8257408   ,-0.09415926 ,2.543308 ,7542102
-0.826758    ,-0.1100225  ,2.544058 ,7542138
-0.8292865   ,-0.1177745  ,2.542325 ,7542170
-0.8287272   ,-0.1261054  ,2.541251 ,7542202
-0.8318625   ,-0.1430504  ,2.542433 ,7542238
-0.8332409   ,-0.150872   ,2.541142 ,7542270
-0.8363092   ,-0.1820905  ,2.539024 ,7542302
-0.8393382   ,-0.1860313  ,2.540093 ,7542338
-0.8423507   ,-0.2204286  ,2.548288 ,7542370
-0.844524    ,-0.2244976  ,2.546576 ,7542402
-0.8458511   ,-0.2330798  ,2.544903 ,7542438
-0.8434844   ,-0.2482425  ,2.54496  ,7542470
-0.8413416   ,-0.2650279  ,2.548905 ,7542502
-0.8405554   ,-0.2688451  ,2.547664 ,7542538
-0.8408641   ,-0.2732171  ,2.54742  ,7542570
-0.8417302   ,-0.2757801  ,2.548424 ,7542602
-0.8427964   ,-0.2778153  ,2.548697 ,7542638
-0.8421398   ,-0.2849689  ,2.550766 ,7542670
-0.8415527   ,-0.2880002  ,2.549951 ,7542702
-0.8404835   ,-0.2910763  ,2.550658 ,7542738
-0.8391383   ,-0.2914725  ,2.55075  ,7542770
-0.8389519   ,-0.2915793  ,2.550677 ,7542802
-0.8388554   ,-0.29175    ,2.550749 ,7542838
-0.8376323   ,-0.2867442  ,2.548156 ,7542870
-0.8374803   ,-0.2868609  ,2.548143 ,7542902
-0.8374089   ,-0.2874442  ,2.548117 ,7542938
-0.8360972   ,-0.2868882  ,2.548145 ,7542970
-0.8359706   ,-0.2855483  ,2.549437 ,7543038
-0.8348842   ,-0.2849897  ,2.549901 ,7543070
-0.8344706   ,-0.28337    ,2.549999 ,7543106
-0.8359308   ,-0.2752093  ,2.549649 ,7543138
-0.8401552   ,-0.2520785  ,2.548272 ,7543170
-0.8430163   ,-0.224671   ,2.545581 ,7543206
-0.8441584   ,-0.1917082  ,2.542722 ,7543238
-0.8487826   ,-0.1693145  ,2.543829 ,7543270
-0.8504774   ,-0.1480449  ,2.545538 ,7543306
-0.8499795   ,-0.0937537  ,2.542954 ,7543338
-0.8573308   ,-0.03654152 ,2.550429 ,7543406
-0.8588093   ,-0.01504515 ,2.554406 ,7543438
-0.8679962   ,0.02401614  ,2.555413 ,7543470
-0.8724953   ,0.06634597  ,2.568254 ,7543506
-0.8748531   ,0.09638628  ,2.566581 ,7543538
-0.8824384   ,0.1342408   ,2.575502 ,7543570
-0.8814799   ,0.2046618   ,2.585459 ,7543638
-0.8888081   ,0.2294721   ,2.590268 ,7543670
-0.8923426   ,0.2676916   ,2.595704 ,7543706
-0.8952892   ,0.2924139   ,2.601557 ,7543738
-0.8951331   ,0.3241615   ,2.61338  ,7543770
-0.9026533   ,0.3537044   ,2.619525 ,7543806
-0.9043584   ,0.3907277   ,2.624936 ,7543838
-0.9071226   ,0.4179418   ,2.621942 ,7543870
-0.9058075   ,0.4416861   ,2.625483 ,7543906
-0.9058667   ,0.4587333   ,2.62677  ,7543938
-0.9055104   ,0.4624769   ,2.626739 ,7543970
-0.9035233   ,0.465996    ,2.625292 ,7544006
-0.9032815   ,0.4637791   ,2.625242 ,7544038
-0.8985764   ,0.4431404   ,2.623341 ,7544070
-0.8977107   ,0.406952    ,2.61448  ,7544106
-0.8989111   ,0.3877476   ,2.613203 ,7544138
-0.9029655   ,0.3681182   ,2.60018  ,7544170
-0.9027379   ,0.3574372   ,2.594291 ,7544206
-0.910897    ,0.3481755   ,2.580875 ,7544238
-0.9127039   ,0.3445578   ,2.565591 ,7544270
-0.9202979   ,0.3455064   ,2.545204 ,7544306
-0.9293216   ,0.3501242   ,2.524891 ,7544338
-0.9366468   ,0.3531915   ,2.510991 ,7544374
-0.9484442   ,0.3558744   ,2.497373 ,7544406
-0.9742962   ,0.3689955   ,2.454713 ,7544474
-0.979441    ,0.3768457   ,2.41913  ,7544538
-0.9805256   ,0.3790214   ,2.405952 ,7544574
-0.9839988   ,0.3819162   ,2.389777 ,7544606
-0.983917    ,0.3784054   ,2.361112 ,7544638
-0.9793374   ,0.3773688   ,2.344799 ,7544674
-0.9738365   ,0.3753989   ,2.311194 ,7544706
-0.9665634   ,0.3670909   ,2.286979 ,7544738
-0.952273    ,0.3631422   ,2.254687 ,7544774
-0.9413497   ,0.3568208   ,2.230597 ,7544806
-0.9236165   ,0.3509775   ,2.192208 ,7544838
-0.912348    ,0.3468814   ,2.168207 ,7544874
-0.8881772   ,0.343722    ,2.13021  ,7544906
-0.8694069   ,0.345953    ,2.104378 ,7544938
-0.8463163   ,0.3437674   ,2.072944 ,7544974
-0.8296781   ,0.3437157   ,2.044977 ,7545006
-0.807614    ,0.3459524   ,2.013991 ,7545038
-0.7947949   ,0.3514312   ,1.992796 ,7545074
-0.7681462   ,0.3543208   ,1.958051 ,7545106
-0.7497451   ,0.3626802   ,1.932895 ,7545138
-0.7280185   ,0.3676381   ,1.905722 ,7545174
-0.709591    ,0.3781723   ,1.878603 ,7545206
-0.6813114   ,0.3798068   ,1.852565 ,7545238
-0.6620892   ,0.3820114   ,1.826456 ,7545274
-0.6358232   ,0.3779971   ,1.800081 ,7545306
-0.6150669   ,0.3780856   ,1.776911 ,7545338
-0.5893683   ,0.3762738   ,1.753644 ,7545374
-0.5666663   ,0.3753431   ,1.734504 ,7545406
-0.5373945   ,0.3753613   ,1.712118 ,7545438
-0.5084906   ,0.3801499   ,1.696979 ,7545474
-0.4787764   ,0.3818612   ,1.684431 ,7545506
-0.4420986   ,0.3849348   ,1.675168 ,7545542
-0.4102792   ,0.384836    ,1.669673 ,7545574
-0.3791956   ,0.3866654   ,1.666934 ,7545606
-0.3486342   ,0.3847391   ,1.668719 ,7545642
-0.3023374   ,0.3834806   ,1.671197 ,7545674
-0.2681878   ,0.3875626   ,1.674206 ,7545706
-0.1820707   ,0.385789    ,1.690204 ,7545774
-0.1569689   ,0.3827419   ,1.693859 ,7545806
-0.1075442   ,0.3743607   ,1.700556 ,7545842
-0.08685826  ,0.3706164   ,1.704267 ,7545874
-0.04471687  ,0.3689744   ,1.71013  ,7545906
-0.01638756  ,0.3701571   ,1.712202 ,7545942
